key,num,numz,dynamic_time_warping,cosine_similarity_distance,pearson_correlation,manhattan_distance,euclidean_distance,tanimoto_similarity
LMPR0103010008_C,5,38,76.2933,0.3277,-0.0685,2347.3391,498.0852,0.1316
LMPR0103120003_C,6,36,146.7372,0.2449,-0.2487,2418.8405,525.6629,0.1667
CA00255_C,15,44,185.9537,0.5663,0.1533,2455.0739,546.5691,0.3409
CA00164_C,17,46,164.1669,0.5077,0.0454,2771.4996,583.1774,0.3696
LMPR0104330004_C,7,50,242.6419,0.157,-0.3727,3695.1765,668.9191,0.14
CA00808_C,12,37,155.5037,0.6307,0.3084,1700.137,432.2933,0.3243
CA00414_C,19,44,133.7192,0.6369,0.2645,1999.7639,471.8013,0.4318
LMPR0102060021_C,2,35,297.732,0.0197,-0.4571,2562.8362,535.5596,0.0571
LMPR0103270001_C,6,37,148.1198,0.181,-0.2778,2285.0414,502.317,0.1622
CA00670_C,24,71,307.112,0.5445,0.2242,4442.6957,750.5998,0.338
LMPR0104190004_C,6,42,256.0882,0.1879,-0.3043,2950.3335,604.6332,0.1429
CA00896_C,7,42,262.4954,0.321,-0.2267,3119.2984,603.7538,0.1667
CA00920_C,18,49,41.7263,0.59,0.2166,2512.9485,518.3271,0.3673
LMPR01030045_C,5,37,667.914,0.0384,-0.6237,2514.9422,518.6745,0.1351
LMPR01010009_C,1,32,174.0743,0.1845,-0.1463,2313.3579,500.1024,0.0312
CA00555_C,15,32,109.8263,0.7184,0.4302,1193.0811,363.3474,0.4688
LMPR0102090007_C,1,37,214.4034,0.1091,-0.3181,2799.0366,571.4553,0.027
LMPR01070081_C,18,44,134.9303,0.6273,0.2609,2119.0593,502.429,0.4091
CA00467_C,17,41,143.9194,0.6459,0.2807,1934.4656,477.8931,0.4146
LMPR0102090058_C,1,37,249.844,0.0055,-0.4666,2812.4304,564.1095,0.027
CA00131_C,15,48,61.5667,0.6157,0.2909,2282.4307,481.1866,0.3125
LMPR01070160_C,12,44,164.0542,0.6028,0.261,2216.6929,492.5704,0.2727
LMPR0103230001_C,3,39,207.2126,0.0169,-0.5201,2720.2718,541.4992,0.0769
CA00727_C,18,45,85.4571,0.6452,0.2747,2333.2683,514.3152,0.4
LMPR03030009_C,11,39,61.1048,0.4435,0.0065,2211.0275,489.1781,0.2821
CA00535_C,19,49,258.1899,0.5561,0.1724,2416.7873,537.922,0.3878
LMPR0103190014_C,5,38,262.6374,0.0383,-0.5278,2742.2686,561.8362,0.1316
LMPR0103330002_C,6,36,263.068,0.3107,-0.1936,2613.7299,564.3338,0.1667
LMPR01070096_C,16,42,219.7121,0.527,0.0673,2391.8334,557.5644,0.381
LMPR0106160001_C,8,50,275.9243,0.0694,-0.4815,3186.6129,600.6098,0.16
CA00476_C,18,41,151.9384,0.6072,0.1956,2061.4124,498.0112,0.439
LMPR0106010032_C,11,42,75.8259,0.5046,0.1345,2140.2271,465.6493,0.2619
LMPR04000035_C,8,49,755.2441,0.0738,-0.6803,2729.7221,520.4442,0.1633
CA00384_C,12,42,82.3938,0.5876,0.2172,2098.8257,449.8236,0.2857
LMPR04000017_C,11,61,602.1042,0.0698,-0.5628,3217.0971,561.4324,0.1803
CA00839_C,18,38,164.4607,0.6223,0.1978,1839.7869,484.7645,0.4737
CA00096_C,15,33,55.325,0.7334,0.4334,1288.7833,361.819,0.4545
CA00151_C,15,48,54.3832,0.59,0.2497,2315.1468,481.7775,0.3125
LMPR02030034_C,16,45,182.6414,0.5536,0.1747,2129.4773,490.6109,0.3556
LMPR0106230003_C,8,49,206.9247,0.1252,-0.4041,3059.6233,576.4548,0.1633
LMPR0104050016_C,7,42,166.6957,0.1807,-0.3408,2963.3119,596.0949,0.1667
LMPR0103480010_C,7,35,88.9277,0.4174,0.0722,1955.5445,456.2104,0.2
LMPR0105030001_C,10,43,86.6475,0.4174,-0.0055,2376.7805,503.6222,0.2326
LMPR0104460001_C,9,38,129.6827,0.2522,-0.2819,2413.4278,528.6799,0.2368
LMPR01090032_C,9,38,124.4885,0.548,0.2057,1964.0713,455.6692,0.2368
LMPR0104350001_C,4,47,361.3564,0.0477,-0.5001,3301.2176,607.2367,0.0851
CA00114_C,4,60,713.5315,0.0263,-0.5878,3290.3668,551.2256,0.0667
LMPR0104150011_C,6,41,359.5963,0.0554,-0.4779,2972.1621,612.2798,0.1463
LMPR0104230008_C,8,41,151.1242,0.2148,-0.3185,2760.6616,569.593,0.1951
LMPR0105060001_C,10,42,125.6184,0.2703,-0.2313,2465.8541,513.0252,0.2381
LMPR02020063_C,4,40,181.8816,0.0896,-0.428,3057.7656,598.9964,0.1
LMPR0102070049_C,2,51,409.2823,0.0736,-0.564,4584.5613,742.8013,0.0392
LMPR0103060011_C,8,35,112.0894,0.4244,0.058,1960.6296,463.2803,0.2286
LMPR0104330010_C,14,45,225.7291,0.3627,-0.1391,2772.9967,582.447,0.3111
LMPR0102060008_C,7,39,195.036,0.2625,-0.2101,2689.6423,569.3937,0.1795
LMPR0106140012_C,6,51,265.3722,0.0329,-0.5844,3114.7173,559.7077,0.1176
LMPR0106150060_C,12,47,100.4782,0.2981,-0.2432,2516.4254,500.008,0.2553
CA00695_C,15,41,114.6797,0.5965,0.2104,2004.4512,479.6874,0.3659
LMPR0104170002_C,5,41,221.6888,0.1938,-0.3176,2888.0413,575.5366,0.122
CA01202_C,17,37,200.1015,0.6447,0.2307,1774.9643,483.4088,0.4595
CA00231_C,15,45,97.9875,0.6546,0.3412,2079.0531,467.7532,0.3333
LMPR0106150013_C,8,59,383.0607,0.0865,-0.4496,4083.7782,685.6521,0.1356
CA01016_C,6,34,163.4678,0.1453,-0.3594,2471.7686,545.1687,0.1765
LMPR01070371_C,19,50,107.2936,0.7584,0.5739,1526.2308,344.8616,0.38
CA00083_C,18,46,51.78,0.6799,0.3659,2127.885,470.3474,0.3913
LMPR0102090006_C,3,35,99.7884,0.2834,-0.083,2258.2969,494.7246,0.0857
LMPR0104410003_C,6,42,112.1256,0.2136,-0.2557,2650.3934,538.0328,0.1429
LMPR0106080007_C,6,70,312.5173,0.1646,-0.3556,4390.7007,643.6591,0.0857
LMPR01070195_C,18,47,94.8536,0.5967,0.2081,2425.0707,510.0438,0.383
CA00082_C,18,48,49.4398,0.5733,0.1745,2575.1327,538.4546,0.375
LMPR0103160003_C,5,37,111.0112,0.2432,-0.2285,2485.6147,528.7137,0.1351
CA00888_C,10,36,385.5351,0.4631,-0.0044,2295.3711,536.0254,0.2778
CA00566_C,22,76,469.2308,0.4958,0.1645,4864.4661,779.9679,0.2895
LMPR01070352_C,22,69,247.1765,0.5684,0.3069,2957.3639,557.6849,0.3188
LMPR0103090043_C,7,39,236.8035,0.1994,-0.3381,2808.8157,596.6749,0.1795
LMPR0104170017_C,3,45,360.3255,0.0305,-0.4935,3200.8691,601.85,0.0667
LMPR0104200001_C,5,42,183.8503,0.0421,-0.4834,2923.0569,582.7856,0.119
LMPR01080058_C,12,52,125.3899,0.436,0.0178,2641.1718,490.8407,0.2308
CA01220_C,12,38,158.0991,0.5407,0.1242,2129.0876,498.0624,0.3158
CA01187_C,4,33,183.6863,0.2348,-0.1263,2237.6486,510.0626,0.1212
LMPR01070319_C,19,56,240.7875,0.5461,0.188,2903.4795,580.5479,0.3393
LMPR0106180002_C,9,47,118.9771,0.169,-0.3986,2627.6117,519.8272,0.1915
LMPR0104100005_C,9,38,173.9881,0.3261,-0.1478,2323.2967,519.8691,0.2368
CA00346_C,11,37,75.1616,0.6934,0.4264,1572.9617,376.8074,0.2973
CA00658_C,18,44,191.4141,0.5998,0.1902,2326.3953,546.529,0.4091
LMPR0104050023_C,7,42,170.7139,0.3759,-0.0581,2618.7638,547.0478,0.1667
LMPR0106180016_C,8,48,140.3478,0.1285,-0.4005,2924.2924,557.2884,0.1667
LMPR0102090067_C,6,40,94.6408,0.281,-0.1738,2419.8734,507.5595,0.15
LMPR0104130002_C,2,45,315.5255,0.0086,-0.5347,2964.0416,549.7895,0.0444
CA00744_C,18,44,196.4424,0.6019,0.198,2173.2056,513.1922,0.4091
CA00183_C,12,34,161.2586,0.6988,0.4211,1401.2127,389.0939,0.3529
CA00475_C,14,45,131.2955,0.4825,0.0227,2703.8908,567.6699,0.3111
CA00767_C,20,46,206.6046,0.6702,0.3365,2072.1341,488.2617,0.4348
LMPR0106230005_C,8,49,196.9925,0.0644,-0.5027,3161.269,594.0123,0.1633
CA00350_C,17,45,135.5095,0.5402,0.0917,2496.3034,535.6025,0.3778
LMPR0104450001_C,6,42,281.3146,0.159,-0.3436,3055.57,622.1311,0.1429
LMPR0106150048_C,10,47,616.4094,0.0677,-0.5735,2876.1694,557.9803,0.2128
CA00284_C,14,47,76.1504,0.4673,-0.0134,2947.0789,593.4609,0.2979
LMPR01070342_C,22,71,288.3827,0.5154,0.212,3555.2139,637.0949,0.3099
LMPR0103500016_C,5,38,124.5977,0.1789,-0.2977,2456.523,512.2541,0.1316
LMPR0104240020_C,6,42,228.5686,0.1076,-0.4125,3029.7735,609.732,0.1429
CA00219_C,19,48,40.1248,0.5792,0.1718,2532.055,540.0087,0.3958
CA01239_C,18,41,85.5811,0.736,0.4962,1348.016,350.9015,0.439
CA00617_C,17,47,44.4984,0.5697,0.1762,2397.8513,508.5352,0.3617
LMPR0103540014_C,3,45,319.495,0.0207,-0.5709,3497.952,626.3586,0.0667
LMPR0104030009_C,2,47,281.1954,0.0081,-0.5101,3455.6722,622.8301,0.0426
LMPR04000024_C,9,52,759.9133,0.1057,-0.6359,2825.4544,524.6803,0.1731
LMPR04000022_C,8,53,719.3855,0.0611,-0.6731,2991.9996,537.4571,0.1509
CA00986_C,10,59,456.5082,0.2926,-0.3023,4891.7813,769.0615,0.1695
CA00927_C,19,46,46.7925,0.6404,0.2905,2114.8613,466.03,0.413
CA00738_C,18,43,180.8886,0.5918,0.1813,2166.7506,521.055,0.4186
LMPR0105010012_C,7,43,233.2944,0.047,-0.5618,2681.0644,536.7878,0.1628
LMPR0104400001_C,6,42,121.6926,0.2618,-0.2166,2529.1916,514.1324,0.1429
LMPR0103540012_C,4,54,310.7495,0.0116,-0.5232,3828.3253,650.0356,0.0741
CA00682_C,13,34,34.9056,0.7254,0.4648,1317.0456,354.9785,0.3824
CA00173_C,16,47,115.7006,0.5402,0.1364,2572.2076,537.9502,0.3404
CA00645_C,16,47,112.3812,0.5593,0.1412,2663.3174,562.3468,0.3404
LMPR0106010041_C,14,40,136.8133,0.5606,0.1306,2230.7182,508.7948,0.35
LMPR0106150032_C,7,50,225.055,0.1005,-0.4013,3152.6618,586.5557,0.14
LMPR0104170039_C,4,43,412.1539,0.0367,-0.4913,3241.3494,630.1135,0.093
LMPR02030029_C,12,44,182.2155,0.5342,0.2055,2038.3167,474.9968,0.2727
LMPR0102090065_C,2,35,792.0045,0.0169,-0.542,2489.1949,515.1761,0.0571
LMPR0104130009_C,6,45,324.8194,0.0571,-0.5365,3371.3852,638.5133,0.1333
CA01024_C,4,40,168.0042,0.2168,-0.2115,2656.4415,535.9571,0.1
LMPR0103260001_C,7,36,172.8741,0.1124,-0.4411,2694.9601,576.2152,0.1944
CA00886_C,6,32,352.728,0.4365,0.0792,2000.6657,486.1451,0.1875
CA00836_C,15,41,90.6956,0.6393,0.2948,1880.9606,456.3468,0.3659
LMPR0103450003_C,6,37,188.5468,0.1459,-0.3213,2557.4395,556.4709,0.1622
LMPR0104390005_C,4,43,116.6081,0.015,-0.5564,3095.4457,581.1009,0.093
LMPR02020074_C,5,52,209.1085,0.0874,-0.3871,3358.1563,606.4178,0.0962
LMPR01080009_C,8,39,63.6895,0.3851,-0.0332,2321.3873,495.6482,0.2051
LMPR0102070061_C,1,43,418.9928,0.015,-0.5858,3383.3303,605.6237,0.0233
CA01104_C,7,33,211.1491,0.2859,-0.1763,2287.3314,544.7343,0.2121
LMPR0104240021_C,5,43,264.1894,0.0295,-0.5271,3290.9517,633.5625,0.1163
LMPR01090068_C,10,37,212.6009,0.467,0.0686,2120.6014,503.5093,0.2703
LMPR0104190002_C,12,35,75.6403,0.6585,0.3999,1449.718,377.1087,0.3429
LMPR0106200002_C,8,48,171.5138,0.0425,-0.5846,2926.5856,552.6203,0.1667
LMPR01070288_C,13,36,41.2881,0.6333,0.2892,1648.8682,410.2736,0.3611
LMPR0103250004_C,2,41,197.7365,0.0051,-0.5196,3256.1411,616.9772,0.0488
CA00871_C,16,38,37.4152,0.7115,0.4073,1505.7241,385.3662,0.4211
LMPR0102090068_C,7,39,89.5052,0.1767,-0.3673,2589.6258,538.8153,0.1795
LMPR0104550004_C,12,45,120.9278,0.3439,-0.1798,2950.8075,587.4738,0.2667
LMPR0104010002_C,6,39,107.1973,0.3387,-0.0401,2172.4839,469.3008,0.1538
LMPR01070963_C,19,41,70.8328,0.7227,0.4326,1536.8406,399.3924,0.4634
CA00798_C,16,38,119.6141,0.6704,0.3188,1619.8832,432.7858,0.4211
CA00213_C,16,52,98.5837,0.5621,0.1717,2937.618,561.008,0.3077
CA00190_C,15,44,96.362,0.6559,0.3332,2056.1506,466.4609,0.3409
CA00127_C,13,40,139.4727,0.632,0.2715,1945.4427,440.409,0.325
CA01023_C,3,38,707.142,0.0378,-0.4603,2708.3751,556.005,0.0789
LMPR0104030021_C,3,44,637.0227,0.0171,-0.5145,3320.6785,621.6118,0.0682
CA00412_C,14,45,130.4148,0.5077,0.0858,2379.7295,502.0576,0.3111
LMPR0102090043_C,3,35,256.9595,0.0332,-0.4374,2659.3667,567.8262,0.0857
LMPR01040135_C,6,64,420.8754,0.0519,-0.5969,4450.5618,671.3986,0.0938
CA00352_C,16,47,65.7508,0.5569,0.143,2530.4104,521.7086,0.3404
LMPR01090024_C,9,38,144.5757,0.5445,0.2066,1955.3373,458.3792,0.2368
LMPR0102070051_C,3,44,242.1271,0.106,-0.4845,3359.2183,609.1887,0.0682
CA00639_C,19,43,115.6628,0.6409,0.2569,2048.8404,499.0669,0.4419
CA01020_C,4,37,240.189,0.125,-0.3695,2771.4872,585.3514,0.1081
CA00385_C,18,57,126.8731,0.5573,0.2282,2695.9557,520.4182,0.3158
LMPR0103750004_C,3,39,296.3174,0.0352,-0.4995,2694.7588,542.8335,0.0769
LMPR0104060001_C,5,44,302.1476,0.0364,-0.4902,3312.3816,639.2812,0.1136
CA00354_C,14,33,45.0143,0.721,0.4572,1272.2139,349.7315,0.4242
LMPR01070335_C,22,69,248.5527,0.5225,0.2124,3457.7845,625.3154,0.3188
CA00265_C,14,46,117.8646,0.5365,0.1373,2527.6366,536.4397,0.3043
LMPR0103540021_C,4,38,574.3058,0.0699,-0.4413,2690.8502,562.7868,0.1053
CA00737_C,17,44,108.4527,0.6313,0.2857,1989.1839,474.3302,0.3864
CA00377_C,16,43,45.5223,0.6378,0.2776,2053.8754,460.6751,0.3721
CA01132_C,13,38,94.4082,0.5629,0.1558,2045.4341,475.0979,0.3421
CA01185_C,3,33,908.5137,0.024,-0.411,2505.967,546.8876,0.0909
CA00960_C,15,55,118.6161,0.5452,0.1596,3192.5931,575.2054,0.2727
CA01182_C,2,33,1136.1573,0.0196,-0.3461,2462.3209,542.3864,0.0606
LMPR0106050012_C,4,52,361.2703,0.0109,-0.4867,4006.065,709.7887,0.0769
LMPR0104020001_C,13,35,153.3771,0.4905,0.0766,1846.7091,472.5189,0.3714
LMPR02020077_C,5,47,201.9341,0.0888,-0.4015,3207.494,602.463,0.1064
LMPR0106050008_C,11,46,108.658,0.3722,-0.0829,2363.4321,488.9902,0.2391
LMPR0106080022_C,9,48,124.3594,0.1579,-0.3796,2792.3078,541.819,0.1875
LMPR0106130002_C,9,50,283.5527,0.0482,-0.5376,3081.8529,576.0554,0.18
CA01163_C,17,44,50.6336,0.5884,0.2057,2163.5979,482.6311,0.3864
CA01244_C,17,45,236.5508,0.5607,0.1334,2482.1473,557.1808,0.3778
CA00495_C,18,47,241.2613,0.5386,0.0898,2743.103,589.0072,0.383
LMPR0104170028_C,4,42,202.5996,0.1849,-0.3034,2936.4914,576.81,0.0952
CA00545_C,18,41,133.0026,0.651,0.2802,1928.7331,475.3181,0.439
CA00447_C,15,48,101.6716,0.5756,0.1964,2501.1681,502.1313,0.3125
LMPR0106180030_C,10,59,150.6961,0.1389,-0.3796,3174.2996,562.7887,0.1695
LMPR0103270004_C,2,40,232.2303,0.0071,-0.4941,2917.6791,567.781,0.05
LMPR02020065_C,5,49,163.5112,0.1914,-0.2489,2880.2547,548.4177,0.102
CA00430_C,16,47,46.2447,0.635,0.309,2161.2962,470.5865,0.3404
LMPR0103840001_C,7,36,807.7244,0.0814,-0.6525,2300.7082,502.8735,0.1944
LMPR0104240010_C,8,39,101.1103,0.3108,-0.1638,2378.215,512.9363,0.2051
LMPR0103540010_C,4,53,310.8041,0.0117,-0.5274,3799.0097,649.3634,0.0755
CA00673_C,20,46,92.4725,0.6771,0.3564,1947.7614,459.4893,0.4348
LMPR0102010023_C,5,33,134.7177,0.3465,-0.0299,2167.8637,487.8312,0.1515
LMPR0103700005_C,6,36,105.2479,0.1938,-0.2769,2331.3184,503.8546,0.1667
LMPR0102120021_C,2,34,174.5418,0.1952,-0.1199,2261.0112,494.1029,0.0588
LMPR0103660002_C,4,39,151.7505,0.1284,-0.3342,2792.7607,571.2092,0.1026
CA00305_C,18,45,71.5756,0.6,0.2034,2295.1208,511.3523,0.4
LMPR0106080016_C,10,67,254.6892,0.1988,-0.388,3955.9366,600.5567,0.1493
LMPR0104030017_C,6,43,188.2458,0.0978,-0.4646,3247.3694,622.9197,0.1395
LMPR0104010017_C,6,39,114.9263,0.3326,-0.0519,2180.0774,470.7731,0.1538
LMPR0104050003_C,7,40,85.1681,0.274,-0.1619,2362.461,501.874,0.175
LMPR01070253_C,12,45,69.5493,0.5044,0.1427,2190.0103,465.6771,0.2667
LMPR01040145_C,8,39,67.6746,0.2197,-0.3231,2334.844,501.7374,0.2051
CA01019_C,3,38,711.6291,0.0326,-0.4476,2844.3955,589.7127,0.0789
LMPR01040125_C,4,55,376.6913,0.0303,-0.5775,3878.476,635.4904,0.0727
LMPR0104030018_C,5,44,308.4026,0.0443,-0.5165,3265.8236,621.8395,0.1136
LMPR03080015_C,8,42,68.5574,0.3944,0.0033,2295.5304,484.9951,0.1905
LMPR0106010039_C,10,42,63.3611,0.4205,0.0045,2350.2774,499.7458,0.2381
LMPR0104010030_C,8,43,192.6199,0.2735,-0.1443,2342.2428,500.4468,0.186
LMPR0104250001_C,5,42,138.3527,0.1518,-0.3517,2753.1007,546.1215,0.119
CA01186_C,3,33,184.0029,0.1396,-0.2764,2471.6881,542.6292,0.0909
LMPR0103610011_C,7,35,101.4939,0.5205,0.2006,1871.0964,434.3082,0.2
CA00485_C,16,48,201.0208,0.5892,0.2262,2462.6925,516.5837,0.3333
LMPR02020082_C,3,42,236.6413,0.0766,-0.4231,3211.7523,618.1066,0.0714
CA00867_C,7,34,147.4926,0.2613,-0.2127,2265.9117,521.137,0.2059
LMPR0106180001_C,9,47,742.9768,0.081,-0.6821,2720.3845,524.4262,0.1915
CA00891_C,11,37,219.3335,0.5132,0.046,2241.3216,529.8798,0.2973
CA00403_C,15,48,96.8838,0.654,0.3645,2055.5921,447.946,0.3125
CA00061_C,9,38,98.1522,0.4532,0.063,2134.5324,475.1614,0.2368
CA01203_C,14,40,204.0117,0.5283,0.0614,2334.179,552.9762,0.35
LMPR0102090009_C,3,35,218.6426,0.0997,-0.3771,2731.4681,576.2918,0.0857
CA00951_C,15,44,97.0632,0.6733,0.3761,1931.8458,445.7608,0.3409
LMPR0103090028_C,2,39,194.3973,0.1111,-0.386,2916.9183,576.4099,0.0513
LMPR0106020002_C,12,45,118.8189,0.3785,-0.0663,2401.2483,504.2659,0.2667
CA00464_C,17,47,196.482,0.6699,0.3659,2168.2693,480.4235,0.3617
CA00700_C,15,41,115.3551,0.5968,0.2111,2004.5258,479.7079,0.3659
CA00349_C,10,39,132.071,0.3952,-0.0843,2424.3275,527.4676,0.2564
LMPR0103650002_C,1,39,210.3938,0.0929,-0.3563,2905.154,577.3182,0.0256
LMPR0103060006_C,8,35,112.639,0.4244,0.0581,1960.7154,463.2749,0.2286
CA01070_C,3,37,93.6573,0.179,-0.2672,2464.4481,507.7025,0.0811
CA00331_C,14,33,67.1865,0.727,0.4632,1290.5974,353.227,0.4242
CA00561_C,17,51,241.789,0.4957,0.0838,2730.4033,565.8794,0.3333
CA00892_C,7,32,171.0248,0.369,-0.0798,2159.8074,507.484,0.2188
LMPR01070331_C,22,57,241.1228,0.5636,0.2222,2736.2162,563.8853,0.386
LMPR0102030001_C,3,35,122.385,0.2979,-0.1264,2401.6426,508.7031,0.0857
LMPR0106080014_C,10,61,226.4562,0.2193,-0.3519,3493.6126,569.4518,0.1639
CA00936_C,15,37,38.633,0.7275,0.4542,1394.5578,364.8391,0.4054
LMPR0106050015_C,6,53,632.8584,0.0116,-0.5116,4423.3134,776.5841,0.1132
CA00662_C,19,43,190.3092,0.6069,0.1821,2243.5299,543.8501,0.4419
LMPR0102090021_C,5,32,118.222,0.3884,0.0871,1953.7516,461.7409,0.1562
CA00122_C,13,42,59.1148,0.581,0.196,2205.9461,487.411,0.3095
LMPR01090031_C,5,42,222.5541,0.2897,-0.1794,2969.6295,596.9646,0.119
CA00259_C,15,44,164.6645,0.5772,0.1854,2341.8715,526.6843,0.3409
LMPR01070093_C,10,38,45.1445,0.6143,0.3144,1766.523,407.6999,0.2632
CA00940_C,20,54,48.5032,0.6163,0.2998,2568.2614,517.4626,0.3704
LMPR0103490003_C,3,40,137.074,0.1208,-0.3612,2729.3529,544.1788,0.075
LMPR0104540003_C,1,45,503.1719,0.0046,-0.5649,3602.2483,636.2973,0.0222
LMPR0104400003_C,6,42,77.5531,0.2636,-0.185,2520.5451,511.5852,0.1429
LMPR0103180003_C,5,40,239.1658,0.2388,-0.2299,2678.9488,549.1483,0.125
LMPR01070343_C,22,73,288.3674,0.5145,0.22,3617.789,638.3346,0.3014
LMPR0102090020_C,2,36,189.1107,0.1474,-0.2511,2518.6753,528.4525,0.0556
CA00016_C,10,32,316.881,0.5465,0.1597,1798.1368,455.1925,0.3125
CA00804_C,3,37,175.9133,0.1156,-0.3646,2800.0655,577.1122,0.0811
LMPR0104500001_C,4,44,208.4496,0.1643,-0.2704,2984.8154,589.8987,0.0909
CA00564_C,17,59,291.4608,0.4691,0.0937,3337.4394,640.9725,0.2881
CA00401_C,16,45,86.7283,0.6464,0.322,2016.5024,449.5392,0.3556
LMPR01070290_C,18,45,134.9512,0.5776,0.1604,2264.4019,507.8236,0.4
CA00643_C,19,43,116.9134,0.6405,0.2561,2050.955,499.5636,0.4419
CA00851_C,5,40,151.673,0.2752,-0.2083,2493.0841,502.4702,0.125
LMPR0102070008_C,4,44,255.5182,0.094,-0.4294,3178.2442,605.9838,0.0909
LMPR0103090003_C,6,40,167.8901,0.3716,-0.0829,2634.3684,554.9511,0.15
CA01029_C,17,57,307.9207,0.5298,0.1839,3018.9565,595.1215,0.2982
CA00963_C,19,49,173.1815,0.597,0.2009,2660.3515,560.5785,0.3878
CA01081_C,15,46,237.4689,0.4402,-0.0466,2775.5251,585.4431,0.3261
CA00752_C,19,51,299.3603,0.5431,0.1299,2838.4257,601.7427,0.3725
CA01157_C,8,38,136.821,0.5043,0.1617,2035.8058,465.2472,0.2105
LMPR0104010036_C,3,40,702.8354,0.0248,-0.4444,2608.6861,534.1645,0.075
CA00883_C,5,30,163.8623,0.4731,0.217,1832.2076,442.0167,0.1667
LMPR0102090016_C,1,37,259.7401,0.0117,-0.4802,2698.0793,541.6176,0.027
CA00383_C,18,55,126.1737,0.5587,0.2171,2636.8551,518.7337,0.3273
CA00032_C,11,38,211.7218,0.4566,-0.0472,2465.9414,552.5352,0.2895
LMPR0103090032_C,9,40,178.0576,0.2884,-0.2805,2914.7371,598.5195,0.225
LMPR0103010031_C,8,38,184.4494,0.3238,-0.19,2509.4771,544.0989,0.2105
CA01223_C,17,49,65.5867,0.552,0.1327,2797.5252,573.2065,0.3469
LMPR0106010035_C,14,44,72.6186,0.5474,0.1865,2069.7221,460.5303,0.3182
CA00443_C,10,37,77.1055,0.5184,0.1216,2023.6352,459.4844,0.2703
LMPR0104090003_C,7,42,631.2894,0.0467,-0.4811,2944.38,601.7972,0.1667
CA01095_C,17,52,274.2249,0.4818,0.073,2813.9801,586.0376,0.3269
CA00145_C,12,41,154.1842,0.6059,0.227,2151.7192,459.0541,0.2927
LMPR0102090039_C,2,36,305.0444,0.0191,-0.4335,2734.0125,571.5855,0.0556
CA00549_C,16,41,222.856,0.5934,0.1902,2073.2336,512.5286,0.3902
LMPR01070353_C,22,63,246.3089,0.5814,0.301,2709.2997,539.5851,0.3492
CA00546_C,19,41,190.8032,0.6214,0.1875,2094.6322,521.3754,0.4634
LMPR0102070044_C,3,47,406.5171,0.1369,-0.4626,3897.9023,678.0085,0.0638
CA00287_C,13,42,133.0173,0.5661,0.1827,2206.1079,499.3568,0.3095
LMPR0106210004_C,6,50,1018.5078,0.0462,-0.7023,2791.6692,520.208,0.12
LMFA06000160_C,9,34,127.0323,0.3304,-0.0894,2055.2674,500.2857,0.2647
LMPR0102010030_C,7,31,59.6115,0.5007,0.2293,1766.6258,429.8674,0.2258
LMPR0105010006_C,8,44,120.5851,0.2775,-0.1798,2642.6474,537.3296,0.1818
LMPR0102090010_C,1,37,280.4261,0.0043,-0.4834,3012.4367,601.6409,0.027
LMPR0103860003_C,3,39,734.7427,0.0263,-0.5963,2596.0805,518.3065,0.0769
LMPR0103820001_C,3,40,796.4194,0.0409,-0.5894,2650.5023,519.6939,0.075
LMPR0104300003_C,9,47,213.125,0.2907,-0.2035,3106.8688,601.7173,0.1915
LMPR0102090041_C,3,35,191.4879,0.1148,-0.3574,2657.9355,560.4875,0.0857
LMPR02010037_C,5,36,176.2016,0.2695,-0.1793,2475.0526,532.8092,0.1389
LMPR04000012_C,8,58,216.0813,0.0363,-0.5413,3727.296,628.9458,0.1379
LMPR0104270001_C,8,40,101.658,0.2195,-0.3367,2671.1248,549.0789,0.2
CA00723_C,18,47,93.7051,0.6166,0.2396,2454.991,519.383,0.383
LMPR0103730002_C,2,41,221.8441,0.0219,-0.5411,3017.6436,572.8811,0.0488
CA00017_C,15,45,81.1194,0.6123,0.2475,2307.5571,487.8793,0.3333
LMPR0103010038_C,6,36,308.3795,0.2399,-0.2623,2784.7154,606.3346,0.1667
CA00380_C,13,36,47.3502,0.7055,0.4258,1441.4017,369.5784,0.3611
LMPR0106050020_C,8,50,224.6846,0.262,-0.1451,2868.1402,569.6056,0.16
LMPR0104240001_C,8,40,102.39,0.3264,-0.1146,2375.7075,502.1628,0.2
LMPR0102070032_C,1,53,344.1876,0.0034,-0.5251,4143.0192,691.6167,0.0189
LMPR04000016_C,12,60,158.9482,0.26,-0.2317,3336.0495,579.223,0.2
CA01003_C,9,36,111.3438,0.43,-0.0012,2176.5352,501.7727,0.25
CA00344_C,12,36,102.9186,0.5247,0.0814,1968.3263,460.0591,0.3333
CA00087_C,19,48,52.316,0.6278,0.2763,2357.3461,505.2389,0.3958
LMPR0103130001_C,8,34,179.2375,0.2607,-0.1473,2132.5608,507.647,0.2353
LMPR0106180022_C,9,49,195.646,0.1069,-0.4315,3209.2676,599.8732,0.1837
CA01224_C,14,41,50.4576,0.6336,0.2968,1855.8162,432.6024,0.3415
CA00748_C,17,46,119.2247,0.5655,0.1569,2381.007,521.2224,0.3696
CA00608_C,17,46,48.4621,0.6554,0.3169,2164.311,476.7231,0.3696
LMPR0103030001_C,6,35,196.3408,0.2135,-0.2344,2420.7714,540.3404,0.1714
CA00199_C,15,47,92.6526,0.5909,0.2295,2418.6694,508.8567,0.3191
