CA00079_C.csv,13.1645,13.2446,15.4669,17.0482,26.5726,39.1167,66.902,125.027,125.87,127.408,127.915,130.784,134.496,134.847,134.923,137.231,137.678,138.17,138.567,139.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CA00081_C.csv,13.132,13.1645,13.2446,13.6661,15.8331,17.0482,19.5814,23.9783,24.4152,26.359,26.5364,39.1567,39.5401,44.866,49.4537,75.8522,123.293,124.491,125.87,125.889,127.408,127.915,129.607,130.784,131.555,134.143,134.496,134.681,135.238,135.562,136.821,137.231,137.338,137.445,137.869,138.567,139.37,139.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CA00082_C.csv,13.132,13.1645,13.2446,13.6661,15.8331,17.0482,19.5814,23.9783,24.4152,26.359,26.5364,39.1567,39.5401,44.866,49.4537,75.8522,123.293,124.491,125.87,125.889,127.408,127.915,129.607,130.288,131.555,134.143,134.496,134.681,135.238,135.562,136.821,137.231,137.338,137.445,137.869,138.567,139.37,139.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CA00083_C.csv,13.1645,13.2446,17.0482,17.3096,19.4975,22.2348,24.0394,25.2297,29.1764,39.3341,39.8091,41.0566,63.932,71.0261,123.083,125.87,127.079,127.232,127.408,127.915,128.039,129.758,130.336,130.851,132.827,132.857,134.292,134.923,134.946,137.157,137.468,137.516,137.678,137.869,138.567,139.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CA00085_C.csv,13.1645,13.2446,13.8245,17.0482,19.4975,24.0394,25.2297,26.1892,26.7271,28.236,39.8091,39.9007,49.6387,52.8586,74.351,76.3501,123.083,125.87,125.996,127.408,127.915,130.784,132.827,133.613,134.109,134.496,134.923,134.95,137.046,137.182,137.231,137.537,137.678,137.869,138.567,139.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CA00087_C.csv,13.1645,13.2446,13.6661,15.8331,17.0482,19.5814,23.9783,24.4152,26.359,26.5364,26.5612,39.0365,39.212,39.5401,44.866,49.4537,75.8522,123.293,124.334,124.491,125.87,125.889,128.321,129.525,129.607,130.547,131.555,134.143,134.681,135.028,135.332,135.559,136.821,137.106,137.445,137.783,138.567,139.37,139.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CA00088_C.csv,13.1645,13.2446,17.3096,22.2348,29.1764,39.3341,41.0566,71.0261,125.87,127.079,127.232,130.784,134.496,134.923,137.231,137.516,137.678,138.567,139.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CA00089_C.csv,13.1645,13.2446,15.8331,17.0482,17.3096,19.5814,21.8324,23.9783,24.4152,25.8229,26.5364,26.5612,39.0365,39.1682,39.212,39.5401,40.3451,49.2648,74.3987,123.293,124.334,124.491,125.87,127.079,127.232,128.321,129.525,130.547,131.555,134.923,135.028,135.332,135.559,137.083,137.106,137.678,137.783,138.567,139.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CA00091_C.csv,13.1645,13.2446,13.6661,17.3096,22.2348,26.359,29.1764,39.3341,41.0566,44.866,49.4537,71.0261,75.8522,125.87,125.889,127.079,127.232,129.607,130.784,134.143,134.496,134.681,134.923,136.821,137.231,137.445,137.516,137.678,138.567,139.37,139.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CA00092_C.csv,13.132,13.1645,13.2446,13.6661,15.4573,17.0482,24.337,24.4228,26.359,29.1764,39.1567,39.2006,41.4,44.866,49.4537,71.0261,75.8522,124.802,125.87,125.889,127.408,127.915,129.607,130.784,134.143,134.496,134.681,135.238,135.69,136.821,137.231,137.338,137.445,137.869,138.567,139.37,139.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CA00094_C.csv,13.132,13.1645,13.2446,15.4573,17.0482,17.3096,21.8324,24.337,24.4228,25.8229,29.1764,39.1682,39.2006,40.3451,41.4,49.2648,71.0261,74.3987,124.802,125.87,127.079,127.232,127.408,127.915,130.784,134.496,134.923,135.238,135.69,137.083,137.231,137.338,137.678,137.869,138.567,139.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CA00095_C.csv,13.1645,13.2446,15.4573,15.8331,17.0482,17.3096,21.8324,24.337,24.4152,25.8229,26.3761,29.1764,39.0365,39.1682,39.2006,39.2235,40.3451,41.4,49.2648,71.0261,74.3987,123.293,124.802,125.87,127.079,127.232,128.321,129.525,130.547,134.923,135.028,135.332,135.694,137.083,137.106,137.678,137.783,138.567,139.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CA00096_C.csv,13.1645,13.2446,13.6661,26.359,44.866,49.4537,75.8522,125.87,125.889,129.607,130.784,134.143,134.496,134.681,136.821,137.231,137.445,138.567,139.37,139.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CA00097_C.csv,13.1645,13.2446,13.6661,26.359,44.866,49.4537,75.8522,125.87,125.889,129.607,130.288,134.143,134.496,134.681,136.821,137.231,137.445,138.567,139.37,139.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
